idade,sexo,estado_civil,escola,Qte_dependentes,tempo_ultimoservico,trabalha,vl_salario_mil,reg_moradia,casa_propria,vl_imovel_em_mil,Qte_cartoes,Qte_carros,SCORE_REAL,PREVISAO_Regressão Linear,PREVISAO_Árvore de Decisão,PREVISAO_Random Forest
45,0,2,3,3,32,1,21.695677970298,5,0,0,1,0,382.0,386.341456198057,437.32738095238096,448.26507237044376
39,0,3,3,0,30,1,20.7535771702308,6,0,0,1,1,423.0,416.7630924854161,430.2,441.2765804995359
57,1,0,3,4,37,1,133.79195820047,4,0,0,1,0,403.0,473.43395120377,495.62435897435904,506.8789161656742
42,0,0,2,1,26,1,22.00618023408,2,1,449,1,1,488.0,414.8874655909943,437.1375,461.624933817266
50,1,3,4,0,39,1,131.1326413716,3,0,0,1,0,462.6,480.2487417027978,428.29344978165943,477.1929637135664
41,0,3,3,0,28,1,61.5062546350236,6,0,0,1,1,307.8,431.30257810057213,426.8409395973154,405.3998253663735
53,1,0,3,1,45,1,222.99117180678,1,1,1325,3,2,938.0,1048.7658434536631,828.2699999999999,839.1646284180358
37,1,1,4,2,33,1,118.23301810179,3,1,274,1,1,431.0,482.4386532179052,407.77532467532467,450.7428644045458
26,1,3,3,0,34,0,0.0,5,0,0,1,0,290.88,331.11709769610695,340.295625,333.5545803044181
49,0,0,2,3,33,1,72.1436278162842,3,1,509,1,1,527.0,501.9742997631104,489.79212598425204,518.9298724547962
43,0,3,2,0,35,1,106.00005613874,2,1,830,2,1,639.9,679.0722004299885,727.9399999999999,653.0801502445244
49,1,3,2,0,34,1,127.813018736524,3,0,0,1,0,324.9,441.45702396963213,422.4763636363636,431.32507591974667
50,1,3,1,0,36,1,134.03563342365,4,0,0,1,1,522.9,505.90240388174436,564.5574074074075,536.8117884177875
50,0,0,2,1,34,1,23.6416104288,4,0,0,1,1,465.0,441.3015615263569,459.7978003384095,475.0929487464342
53,1,0,4,1,44,1,192.835077006035,5,0,0,1,0,383.16,538.4539722593208,393.8175862068965,500.74036462572406
50,0,3,1,0,42,1,23.42192246415,4,0,0,1,0,391.5,418.94287979479714,450.4853146853148,441.0005969580687
53,0,3,2,0,34,1,17.2796417532497,2,1,230,1,0,252.9,329.1101585092655,308.5639024390243,319.7163963013914
42,1,0,4,5,35,1,120.8394597975,6,0,0,1,1,455.0,530.2153098420883,497.28352745424286,517.1333670104309
51,1,3,3,1,44,1,101.999677240713,3,0,0,1,0,441.9,489.9604347449,457.0760736196319,474.5238773281463
39,1,0,3,2,31,1,118.61998120108,6,0,0,1,1,412.0,484.8109408848995,459.7978003384095,447.9846871268027
57,0,3,1,0,44,1,24.1436100533654,5,0,0,1,0,458.1,414.6507449745226,457.0760736196319,447.2735673761169
47,0,3,3,1,35,1,71.0676341551663,3,0,0,1,0,376.2,438.22034271638404,371.3832214765101,404.60999687257447
43,0,0,2,2,29,1,21.7220945268756,2,1,423,1,1,463.0,431.7012931972703,489.79212598425204,472.35982073464515
42,1,3,3,1,25,1,125.790349666688,3,0,0,1,1,460.8,468.8079192418851,496.70740740740735,477.58317942614724
49,0,0,3,1,39,1,23.4195295212816,1,1,466,1,1,514.0,497.9364123864573,497.28352745424286,520.3940666444815
41,0,0,1,1,29,1,22.5869715457344,6,0,0,1,1,528.0,404.62447748383187,459.7978003384095,459.79130829594817
54,0,3,1,0,44,1,23.0161020006641,5,0,0,1,0,438.3,417.83912811781124,457.0760736196319,443.92543181506034
46,0,3,2,1,32,1,69.1648330487972,6,0,0,1,0,368.1,394.8088343652702,371.3832214765101,403.92608553674427
46,0,3,4,1,33,1,20.313636813996,5,0,0,1,0,389.7,381.7438560677416,348.75,379.363812540399
40,0,3,2,0,28,1,18.9653937016992,5,0,0,1,1,329.4,405.4009430578439,376.94818181818187,375.76539138137525
47,0,3,0,1,35,1,98.5605663295172,6,0,0,1,0,344.7,423.33671384773464,371.3832214765101,414.29997273285886
52,0,0,2,3,32,1,72.8381174925264,6,0,0,1,2,577.0,522.0062104074754,564.972972972973,572.3685887046904
55,1,0,0,0,35,1,130.0457539448,3,1,291,1,0,306.0,389.7880466252024,351.22499999999997,407.442185384896
45,0,1,3,1,34,1,21.618785419932,6,0,0,1,1,508.0,437.4300310389955,459.7978003384095,472.7128528530372
38,0,3,2,0,29,1,22.0936796180046,6,0,0,1,1,463.5,408.9305981257885,459.7978003384095,469.57012711751594
42,0,0,1,1,33,1,18.924772297416,3,1,251,1,0,445.0,335.9694383797205,369.6473684210526,360.9557276761406
42,0,0,4,2,29,0,0.0,5,0,0,1,2,515.2,434.9466845697873,496.40000000000003,452.6643894453759
31,0,0,4,1,18,1,17.320569251328,6,0,0,1,1,276.0,362.6488700828518,300.07500000000005,311.9395281199033
38,1,0,1,1,17,1,68.72481053472,1,1,800,1,0,376.0,404.9190366417342,483.05555555555554,511.1999276994355
36,1,0,4,3,22,1,117.09921772464,6,0,0,1,1,482.0,446.07483375466654,378.39478260869566,390.827481854345
62,0,0,0,0,54,1,70.7727810145608,6,0,0,1,0,397.0,484.95940171572244,457.0760736196319,437.74017061235236
38,1,0,4,2,28,1,59.5218925422,4,0,0,1,1,370.0,445.3493797810796,426.8409395973154,404.12441605092295
50,1,0,3,2,34,1,133.710464676,6,0,0,1,1,552.0,498.43180862522865,564.5574074074075,521.4677148999803
48,0,1,3,3,39,1,70.137401065548,3,1,442,1,0,459.0,465.89259179932884,428.29344978165943,471.8071095492519
47,1,0,4,2,41,1,139.7348701854,1,1,896,1,1,685.0,686.1482909776057,751.6918181818182,743.7929011582701
44,1,3,3,0,37,1,22.20155455104,6,0,0,1,0,396.0,373.44813995620024,450.4853146853148,413.585092671331
51,0,0,1,3,43,1,19.2885358499328,5,0,0,1,1,496.0,491.5000149105918,399.51724137931035,406.6135405545665
43,0,1,4,2,28,1,21.5459270767884,5,0,0,1,1,481.0,423.129495619753,426.8409395973154,444.0417710569777
47,0,0,1,2,32,1,21.180192170445,3,1,349,1,1,475.0,415.2353879499327,489.79212598425204,451.6212506292532
57,0,0,1,1,46,1,19.15995694581,4,0,0,1,0,371.0,433.60368981798604,355.0833333333333,368.37832098736135
59,1,0,3,1,47,1,109.93291247952,5,0,0,1,1,608.0,546.1059421420055,550.8405405405407,500.84436806494546
44,0,3,4,1,29,1,19.0773144842227,6,0,0,1,1,368.1,414.0655040102096,383.49285140562256,375.4036917247224
39,0,0,2,3,26,1,17.548678684104,5,0,0,1,2,520.0,472.19384330730617,466.6,412.8254300259033
49,1,0,3,4,39,1,139.6584196551,2,1,789,1,1,665.0,649.359708023484,752.0,690.2707223573842
51,1,0,0,4,35,1,100.561926775,2,1,410,1,0,390.0,435.37560679988127,485.2121212121212,478.4487090469198
43,1,3,3,0,35,1,182.996221554432,3,0,0,1,0,489.6,498.6694937480843,506.254597122302,474.36791312275136
46,0,1,3,2,39,1,22.0687885014252,1,1,414,1,1,477.0,496.8890501345387,497.28352745424286,499.04967971304063
50,1,3,4,0,37,1,141.1787770653,2,1,844,1,1,642.6,630.4409414968229,684.8900000000001,645.4016001055265
51,0,1,4,4,38,1,24.5351081140356,5,0,0,1,2,606.0,547.6611686866738,637.25,566.269643193783
43,1,3,2,0,31,1,96.369289588572,4,0,0,1,0,435.6,402.40066793129216,371.3832214765101,407.7616110348811
37,0,0,4,4,35,1,17.0248721428182,4,0,0,1,0,321.0,427.30389510143675,344.9574074074074,332.7673496629838
47,0,3,4,0,35,1,21.3219358487856,5,0,0,1,1,485.1,447.22997534539036,497.28352745424286,473.72556173489284
35,0,3,2,0,28,1,17.859071165184,1,1,248,1,1,396.0,390.779573115128,376.94818181818187,346.9879304642605
49,0,0,3,4,41,1,23.2883356343868,4,0,0,1,0,497.0,446.61666821633247,450.4853146853148,476.8906108208992
52,0,0,1,2,44,0,0.0,5,0,0,1,0,351.2,374.3282316832692,344.9574074074074,366.5939647898107
54,0,0,3,3,36,0,0.0,4,0,0,1,0,317.6,347.3306174878318,344.9574074074074,365.01681893614216
44,1,0,2,4,36,1,61.6300444584,5,0,0,1,1,351.0,483.3706487266141,497.28352745424286,462.6062953778436
54,1,0,3,2,35,1,131.15752890086,6,0,0,1,0,441.0,436.02677649170386,351.22499999999997,432.6174676190559
37,0,3,3,0,27,0,0.0,3,0,0,1,0,398.16,307.45404108331365,337.1622222222222,305.5874102610741
49,0,3,4,1,33,1,22.5028510695079,1,1,422,1,1,415.8,459.56981454992956,489.79212598425204,471.3133794080469
58,0,1,1,3,34,1,19.9575802286016,2,1,199,1,1,328.0,392.24539954592467,377.3545454545455,388.27673833911774
39,1,0,2,2,25,1,119.13192615744,4,0,0,1,1,356.0,460.21210494550667,426.8409395973154,410.4134517470037
52,1,3,4,0,34,1,196.740280436105,3,0,0,1,0,399.537,494.86686777136765,586.8455737704917,507.6335387825061
51,0,0,2,3,44,1,72.0388841118072,4,0,0,2,1,612.0,616.3819625530825,673.5827586206897,610.3531333734987
29,1,0,3,0,12,1,56.11844142072,4,0,0,1,0,248.0,282.5020645057295,280.3928571428571,303.4593526981936
53,0,0,2,2,50,1,38.9119569653808,1,1,1314,2,1,776.0,833.6483454898071,782.0,793.664922441298
32,1,3,3,0,36,1,76.615769380656,2,1,1459,1,0,631.8,677.3876542240394,674.4000000000001,662.6312326944826
47,1,0,2,1,33,1,93.99424638576,4,0,0,1,1,436.0,471.817183514301,459.7978003384095,440.0442310276264
60,0,3,2,0,44,1,42.37414155264,2,1,1422,1,1,720.0,728.6152700614109,682.3799999999999,704.6042254675399
65,1,3,1,0,34,1,72.13671658644,5,0,0,1,0,352.8,362.0607951856379,371.3832214765101,391.717716028513
40,1,3,2,0,34,1,65.10548531606,3,0,0,1,0,449.1,408.96062433149336,371.3832214765101,392.3795223682796
57,1,0,2,0,48,1,135.76733424775,4,0,0,1,2,631.0,630.2644180999623,495.62435897435904,596.0957174555201
55,1,3,1,0,39,1,198.55555074197,2,1,277,2,1,563.4,604.4501794250268,629.8521666666667,616.9004370382328
50,0,0,2,1,39,1,21.77919567495,4,0,0,1,1,503.0,469.2204000259628,497.28352745424286,487.8914563605158
27,1,3,1,0,16,1,54.846745626584,5,0,0,1,0,214.2,295.05270098807364,220.2222222222222,262.13211815599135
46,1,1,2,1,37,1,75.214360173,1,1,831,1,1,663.0,589.3333131039217,614.4222222222221,657.3038688029361
48,0,0,2,5,37,1,18.1366125151176,4,0,0,1,1,407.0,484.48470772416493,383.49285140562256,387.837263468757
42,1,0,3,3,35,1,127.8819826776,4,0,0,1,1,665.0,531.8917705095143,497.28352745424286,537.3817660441036
33,1,3,4,0,17,1,57.80919925151,1,1,230,1,0,276.3,283.23564359761104,326.18750000000006,350.2501752442455
40,1,1,2,3,30,1,183.9854503032,3,1,373,1,1,621.0,528.2607438775794,506.254597122302,546.2051463114453
45,1,2,2,3,28,1,126.87092443135,6,0,0,1,2,573.0,530.807894820186,500.6,548.1188575054739
49,0,0,2,4,33,1,23.4743533882656,3,1,478,1,0,448.0,406.00433654290407,437.32738095238096,445.919567738892
55,1,3,2,0,34,1,199.40736807392,5,0,0,1,0,428.4,469.85260144750725,492.9547567567568,506.03138211211984
53,0,0,2,3,41,1,23.6046352491576,3,1,452,1,0,417.0,434.92140806428705,450.4853146853148,489.5753726201619
50,1,3,2,1,29,1,191.4367191174,5,0,0,2,1,505.8,579.630506531171,632.1785714285714,593.2174604245183
40,0,3,2,1,29,1,67.1002060780968,4,0,0,1,1,512.1,459.2921942233634,459.7978003384095,441.7173661617341
52,0,3,1,0,42,1,73.2603786180303,5,0,0,1,1,492.3,505.5510307937974,497.28352745424286,497.3829267487112
47,0,3,1,1,35,1,17.1150992196005,6,0,0,1,0,282.6,369.85575001485694,308.5639024390243,308.11350941129416
42,0,0,3,3,29,0,0.0,1,1,479,1,0,321.6,347.26652244346275,388.40000000000003,361.62169271557394
58,1,3,2,0,35,1,148.44361540718,6,0,0,1,1,664.2,489.5103827284661,714.1535714285714,521.6849775467941
46,1,0,0,4,34,1,75.1271037621,1,1,869,1,1,569.0,590.9736328242923,636.5454545454545,611.7950634375419
43,1,2,2,4,39,1,83.90507521968,5,0,0,1,0,734.0,458.9941046754501,428.29344978165943,452.3908691762455
51,0,0,4,3,42,1,18.4758563417046,3,1,165,1,0,301.0,382.9708229284598,344.9574074074074,382.3055195905752
57,0,0,2,5,47,1,73.9807376702772,4,0,0,1,1,514.0,570.5935258060056,550.8405405405407,521.3059743909691
51,1,0,2,3,42,1,102.30552994788,6,0,0,1,0,458.0,462.95044354874403,428.29344978165943,477.3339720858453
50,0,1,1,2,34,1,21.85699938948,3,1,365,1,0,469.0,366.98219538237254,437.32738095238096,422.6912887372086
49,1,3,2,0,40,1,129.909886613254,2,1,351,1,1,440.1,520.5419703877542,497.28352745424286,499.3480788372588
58,1,0,2,4,50,1,233.20502954944,2,0,0,2,1,888.0,760.0373313797825,770.1357142857142,790.0249185887568
38,1,3,0,0,21,1,119.013553320486,4,0,0,1,0,344.7,358.09515425615064,382.3849056603772,374.0585195310325
39,1,0,3,3,40,1,143.21517412708,1,1,1566,1,0,771.0,787.2895167557767,777.4,783.359582139823
56,0,0,1,1,40,0,0.0,2,1,226,1,2,403.2,428.46302673051423,444.2,421.30213831268816
50,1,3,2,0,42,1,143.3532507093,6,0,0,2,1,732.6,607.6456822376289,628.0222222222222,700.8265051132236
47,0,0,1,2,33,1,17.5650752693556,3,1,284,1,1,334.0,403.7198884085994,364.1385964912281,357.3551222140392
52,1,0,2,2,39,1,130.48162572032,5,0,0,1,1,528.0,525.6539806902967,497.28352745424286,493.6235483332933
44,0,3,1,2,35,1,69.00407001468,2,1,513,1,0,409.5,457.21005975207356,409.4328859060402,423.90444020190426
36,0,3,2,0,13,1,40.8258112551869,6,0,0,1,1,726.3,331.3045006855935,339.68888888888887,407.2019563305735
38,1,3,1,0,37,1,111.831158258208,3,0,0,2,0,770.4,528.202550923658,694.7125,601.2031152141036
62,1,3,4,0,48,1,72.995507228628,3,0,0,1,0,462.6,475.70897375177157,457.0760736196319,495.9967935152823
39,0,0,2,1,26,0,0.0,4,0,0,1,1,262.4,352.21069209790545,335.04727272727274,336.7901813458293
48,0,3,1,1,35,1,23.5373530527444,3,0,0,1,1,449.1,455.78975210431304,497.28352745424286,470.8798490668756
50,0,1,3,2,39,0,0.0,5,0,0,1,0,488.0,357.3172197932246,344.9574074074074,365.82143440526306
52,1,0,4,4,38,1,101.857866156,5,0,0,1,0,425.0,460.35613309922513,428.29344978165943,473.85998436845074
57,0,0,3,1,34,0,0.0,5,0,0,1,1,405.6,372.1361746262313,383.49285140562256,345.9741753864955
65,1,3,3,0,33,0,0.0,4,0,0,1,1,396.0,341.7484806613936,297.152,386.2296132337544
62,0,0,1,1,52,1,18.65706316596,3,1,240,1,0,356.0,417.7990381077293,344.9574074074074,379.47021665237764
37,0,3,1,0,31,1,65.0446528936805,2,1,484,1,0,381.6,420.27099959908645,371.3832214765101,394.54957466075797
49,1,2,3,2,41,1,94.7366734,6,0,0,1,0,315.0,454.02116383735165,428.29344978165943,450.7351778679078
29,0,3,4,0,20,1,16.672211109385,5,0,0,1,1,378.9,380.1421600642262,330.35,317.02281646014757
57,1,3,4,0,51,1,134.917735660774,5,0,0,1,0,578.7,529.4124663816059,495.62435897435904,530.2650061721649
42,1,0,4,2,28,1,95.18030434848,1,1,413,1,1,452.0,475.2060462451422,475.54999999999995,466.69049318127617
46,1,0,3,5,27,1,62.5656982216,5,0,0,2,0,360.0,448.77929227847034,504.40000000000003,477.7673829681478
31,1,3,4,0,21,1,113.898679217395,6,0,0,1,1,560.7,427.56609524788996,378.39478260869566,392.73532107269085
54,0,0,0,3,38,1,66.8240940446772,3,1,284,1,0,291.0,399.9102724106649,428.29344978165943,408.5772973940357
37,0,3,3,0,30,1,17.3789108577634,5,0,0,1,0,298.8,363.0978605116308,340.295625,323.2950789270493
26,0,3,3,0,10,1,16.2057025184998,6,0,0,1,1,288.9,313.8618805595738,244.224,271.5030517068418
57,1,0,2,2,41,1,132.5353914132,6,0,0,1,0,380.0,463.8390145932468,495.62435897435904,466.91419252398424
60,0,0,1,1,34,1,25.962120933984,2,1,519,1,1,473.0,452.2230538404436,489.79212598425204,495.5671580795701
58,1,0,2,1,39,1,135.64887369266,4,0,0,1,1,481.0,521.8156583945943,495.62435897435904,517.7375510940008
57,1,3,2,0,35,1,21.433940839475,3,0,0,1,1,476.1,422.37360601158883,497.28352745424286,467.1707712208119
40,1,0,0,3,29,1,183.85521832069,6,0,0,2,1,683.55,582.1420595689872,687.1052000000001,594.5655736139743
53,1,0,3,3,40,1,200.2580824374,5,0,0,1,2,722.0,651.7550839552291,492.9547567567568,608.0321500745226
52,0,3,2,0,33,1,31.3073779084925,1,1,907,1,1,591.3,557.0078713871719,541.7571428571429,575.8361564919156
37,0,3,3,1,17,1,20.9243663177652,4,0,0,1,0,262.8,303.5051454115728,369.275,341.1997024805168
40,1,2,3,2,31,1,122.507549738,4,0,0,1,1,603.0,502.7107312719075,459.7978003384095,485.45719218679045
51,1,3,1,1,38,1,217.824649108741,1,1,1415,3,0,753.3,899.6643077763454,701.5078571428572,754.2676311103552
55,1,3,3,0,50,1,146.03412850156,2,1,792,3,0,716.4,766.379749300942,706.925,679.0144862453473
35,0,3,2,0,20,1,20.5083092811348,6,0,0,1,1,371.7,359.16362635482744,401.76000000000005,398.28599966889874
42,0,0,2,5,17,1,20.6149540831032,6,0,0,1,0,271.0,301.7450731336127,286.85714285714283,360.6834382984345
42,0,0,2,3,33,1,18.5384049014628,2,1,227,1,1,429.0,416.25737785364635,364.1385964912281,375.2680375675352
54,0,0,1,4,40,1,23.0374482166752,3,1,403,1,0,453.0,418.64204156340253,450.4853146853148,466.7739544588111
47,1,0,4,2,35,1,97.51584850182,4,0,0,1,0,422.0,440.1330129848488,409.4328859060402,460.89928207143015
58,0,0,4,1,36,1,18.9073060686216,3,1,279,1,1,394.0,412.5258146807316,364.1385964912281,384.57648290950345
57,1,3,3,0,33,1,137.791108520808,6,0,0,1,1,439.2,475.8553130712667,495.62435897435904,487.46130233185687
43,1,1,0,3,31,1,195.074515504154,3,1,744,1,0,704.55,552.8042910272941,621.8,624.4539122937172
52,1,0,0,2,32,1,135.0845622,6,0,0,1,2,500.0,533.3855050978461,564.5574074074075,583.1371991360234
32,1,0,4,1,20,1,14.543862168,1,1,223,1,1,268.0,334.56116170645083,300.07500000000005,331.8139446462445
51,1,0,4,3,42,1,202.535110946483,2,1,385,1,2,830.18,675.5041269435505,736.1199999999999,627.9021821027892
49,1,0,3,4,35,1,133.7860273639,2,1,427,1,1,655.0,539.3788199053445,564.5574074074075,543.1068450136005
55,0,3,1,0,42,1,23.9625499568118,6,0,0,1,0,484.2,398.29049061544873,450.4853146853148,435.92951148883037
43,0,3,3,0,31,1,63.487269461616,1,1,209,1,1,342.0,425.42342338642135,407.77532467532467,421.23492317289816
30,1,2,2,0,31,1,84.6960983726,3,1,157,1,2,582.0,469.8269888422074,564.972972972973,488.4478686315227
42,0,3,3,0,33,1,18.7193054842291,2,1,247,1,1,368.1,408.1655825138808,364.1385964912281,360.1242093966305
51,0,0,2,2,35,1,18.03453309702,3,1,287,1,0,300.0,354.25271952998924,344.9574074074074,358.78688421238473
46,0,3,2,0,36,1,70.86889851846,6,0,0,1,1,555.3,473.8132339847824,497.28352745424286,487.6843816047382
53,1,0,0,1,46,1,194.112843176736,3,1,156,1,1,436.8,539.3045942726703,393.8175862068965,478.5008226211813
61,1,3,3,0,45,1,107.704015016248,5,0,0,1,0,453.6,465.4496463363683,507.95405405405404,486.6004471379535
57,1,3,2,0,45,1,73.023927170796,3,0,0,1,1,520.2,517.4295969989421,497.28352745424286,512.5643154637805
52,0,3,2,0,43,1,19.1098019019984,4,0,0,1,0,336.6,423.3389445629137,345.24,348.28914839324335
47,0,0,3,3,34,1,21.6366550807176,3,1,385,1,1,421.0,450.7008829830066,489.79212598425204,473.97118952604575
44,1,0,3,2,34,1,98.46032074848,3,1,508,1,1,506.0,512.9379075276044,489.79212598425204,522.6869042077507
51,1,1,2,5,49,1,210.32218996369,4,0,0,1,0,867.0,609.3426007085163,809.734375,654.2303979798337
58,1,0,3,0,33,1,133.4326270603,6,0,0,1,1,357.0,468.31081028568855,495.62435897435904,465.95090466115767
44,0,0,4,4,33,1,20.76794051184,6,0,0,2,1,481.0,525.8688657555404,455.6666666666667,478.3935175649288
42,0,0,1,2,26,1,22.234780184958,3,1,466,1,1,469.0,414.1826741785074,437.1375,449.3203596528676
51,0,0,2,3,43,1,21.802871713296,6,0,0,1,0,480.0,429.22622424834105,450.4853146853148,469.24926521994047
47,0,1,2,3,47,1,39.6254220845616,1,1,1458,1,0,753.0,733.8360511244473,782.0,754.0758834061684
38,1,3,0,1,36,1,202.724693456421,2,0,0,1,0,832.545,526.2748065798992,678.2212857142857,634.6992022779317
54,0,1,2,4,41,1,23.89778999454,1,1,450,1,1,489.0,516.6224984484138,497.28352745424286,527.6009941087008
43,0,2,1,3,20,1,19.88492452947,5,0,0,1,1,410.0,370.13958364020846,367.5,367.9891259534406
46,0,2,3,5,34,1,21.8056570788264,4,0,0,1,1,522.0,478.5484290466915,459.7978003384095,477.10189138913313
49,0,0,4,1,40,1,27.9224001499356,1,1,1691,1,1,866.0,790.1683237276527,774.75,767.8457435627613
50,1,3,1,0,33,1,99.08732888145,5,0,0,1,1,422.1,456.3857197759455,459.7978003384095,451.5711236577033
56,1,3,4,0,46,1,138.93859011708,5,0,0,1,1,548.1,565.4790317825771,495.62435897435904,571.7441915482636
47,1,1,3,3,35,1,97.24548819216,4,0,0,2,0,604.0,513.6152705455156,580.0875,530.1259266583038
44,0,1,1,1,34,0,0.0,3,1,363,1,1,372.0,373.24256183588227,387.55,384.00709986635155
44,1,3,2,0,32,1,180.662337308448,4,0,0,1,0,335.7,466.68320170598787,506.254597122302,473.30246292813484
45,0,1,1,4,34,1,69.057261670626,5,0,0,1,1,502.0,489.8937015137833,459.7978003384095,468.9153986188907
48,0,3,2,0,39,1,41.079945704713,2,1,1553,1,0,658.8,683.1119023155636,682.3799999999999,674.6468299486634
50,1,3,0,0,34,1,194.61976485897,6,0,0,1,1,555.66,518.5075408704645,586.8455737704917,512.0898149835475
60,1,3,2,0,48,1,40.9577995008,1,1,1385,2,0,733.5,741.3174526627331,703.0,723.6372103120743
48,1,3,0,0,31,1,100.29365910832,4,0,0,1,1,526.5,451.13447507527366,459.7978003384095,462.67297634398847
41,1,3,2,0,28,1,118.277178458595,5,0,0,1,0,314.1,395.8536632898242,382.3849056603772,379.48553425865157
40,0,0,4,3,33,1,18.641185073616,5,0,0,1,0,291.0,398.8506428817719,369.6473684210526,383.2134740392269
51,1,3,2,0,43,1,95.8135123871,3,0,0,1,0,342.9,468.74151451268483,428.29344978165943,468.31904372177104
45,0,0,2,4,35,0,0.0,6,0,0,1,0,348.0,341.51373448852297,344.9574074074074,352.65787044715375
42,1,0,0,3,28,1,126.103522308,6,0,0,1,1,532.0,462.5143448193312,496.70740740740735,491.3553407810069
60,1,3,4,0,50,1,19.479636,5,0,0,1,1,450.0,498.85678066067914,497.98749999999995,462.81929580881774
44,1,0,0,3,37,1,85.6469477016,1,1,1551,1,0,715.0,706.0760998901351,689.1428571428571,711.5882962684486
50,1,3,4,0,44,1,219.181067887181,4,0,0,1,1,814.833,625.8456573408521,809.734375,660.1492084736965
38,1,0,3,3,20,1,115.60757255952,4,0,0,1,1,279.0,440.7883581259569,378.39478260869566,366.71402206769505
50,1,3,0,0,35,1,189.159731135017,5,0,0,1,0,352.485,466.55311239747175,506.254597122302,439.31142247072535
35,1,0,3,4,25,1,58.2959779947,6,0,0,1,1,327.0,425.7130506555037,426.8409395973154,379.6582168937259
63,1,3,2,0,54,1,24.516875053363,4,0,0,1,0,557.1,459.3726600184601,457.0760736196319,482.60097702959484
40,1,3,1,1,24,1,93.9574520388,2,1,400,1,0,486.0,365.93753412371586,396.7722222222223,388.4099606955892
45,0,0,1,3,27,0,0.0,5,0,0,1,0,213.0,290.9404958580075,274.94490566037734,335.3280649560995
43,0,3,2,1,29,1,23.3927780567738,4,0,0,1,1,432.9,424.31575260209763,459.7978003384095,459.29804388033284
46,0,0,3,3,42,1,75.112615675188,2,1,750,1,1,619.0,627.0312716836579,660.1833333333333,623.3945109995093
59,0,0,1,0,35,1,25.6056868768428,6,0,0,1,0,479.0,350.0783466144555,409.13650793650794,424.6154713314458
